rssi
-47
-49
-49
-50
-48
-49
-50
-49
-47
-49
-48
-52
-50
-46
-51
-52
-49
-50
-48
-45
-51
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-49
-47
-51
-54
-49
-50
-47
-50
-49
-50
-48
-49
-50
-50
-46
-50
-47
-51
-49
-48
-51
-51
-49
-51
-48
-45
-51
-47
-49
-49
-47
-55
-49
-46
-50
-50
-49
-49
-46
-51
-54
-49
-50
-47
-50
-50
-50
-49
-49
-50
-49
-47
-50
-47
-51
-50
-47
-51
-51
-49
-50
-48
-45
-52
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-47
-51
-54
-49
-50
-47
-50
-49
-50
-48
-49
-50
-50
-46
-50
-47
-51
-50
-48
-51
-51
-49
-51
-48
-45
-51
-47
-49
-49
-47
-55
-48
-46
-49
-50
-49
-49
-46
-52
-54
-49
-50
-47
-50
-50
-50
-49
-49
-50
-49
-47
-50
-47
-51
-50
-47
-51
-51
-49
-51
-48
-45
-51
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-47
-51
-54
-49
-50
-47
-50
-50
-50
-48
-49
-51
-50
-47
-50
-47
-51
-50
-48
-50
-51
-49
-51
-48
-45
-51
-47
-49
-49
-47
-55
-48
-46
-50
-50
-49
-49
-46
-52
-54
-49
-50
-47
-50
-50
-50
-48
-49
-50
-49
-47
-50
-47
-51
-50
-47
-51
-51
-49
-50
-48
-45
-51
-46
-49
-49
-47
-55
-48
-47
-50
-50
-49
-48
-47
-51
-54
-49
-50
-47
-50
-49
-50
-48
-49
-50
-50
-46
-50
-47
-51
-50
-48
-51
-51
-49
-51
-48
-45
-51
-47
-49
-49
-47
-55
-48
-47
-50
-50
-49
-49
-46
-51
-54
-49
-50
-47
-50
-50
-50
-49
-49
-50
-49
-47
-49
-47
-51
-50
-46
-51
-51
-49
-50
-48
-45
-52
-46
-49
-49
-47
-55
-48
-46
-50
-49
-49
-48
-47
-51
-54
-49
-50
-47
-50
-49
-51
-49
-49
-50
-50
-47
-50
-47
-51
-50
-48
-51
-51
-49
-51
-48
-46
-51
-46
-49
-49
-47
-55
-48
-46
-49
-50
-49
-49
-46
-51
-55
-49
-50
-47
-50
-50
-50
-49
-49
-51
-50
-47
-49
-47
-51
-50
-46
-51
-51
-49
-50
-48
-45
-52
-46
-49
-49
-47
-55
-48
-46
-50
-49
-49
-48
-47
-51
-54
-49
-50
-47
-50
-50
-50
-48
-49
-51
-50
-47
-50
-47
-51
-49
-48
-50
-51
-49
-51
-48
-46
-52
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-49
-46
-51
-54
-49
-50
-47
-50
-50
-51
-49
-49
-50
-49
-47
-50
-47
-51
-50
-47
-51
-51
-49
-50
-48
-46
-52
-46
-49
-49
-47
-55
-48
-46
-50
-49
-49
-48
-47
-51
-54
-49
-50
-47
-50
-49
-50
-48
-49
-51
-50
-47
-49
-47
-51
-49
-48
-51
-51
-49
-51
-49
-46
-51
-47
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-47
-51
-54
-49
-49
-46
-49
-50
-51
-49
-49
-50
-49
-48
-49
-47
-51
-50
-46
-51
-51
-49
-50
-48
-46
-52
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-47
-47
-51
-54
-49
-50
-46
-50
-49
-51
-49
-49
-50
-49
-47
-50
-47
-50
-50
-48
-50
-51
-49
-51
-49
-46
-52
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-49
-46
-51
-55
-49
-49
-46
-49
-50
-51
-49
-49
-50
-50
-47
-49
-47
-51
-50
-47
-51
-51
-49
-50
-48
-46
-51
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-49
-47
-51
-54
-49
-50
-46
-50
-50
-51
-49
-49
-50
-50
-47
-50
-47
-50
-49
-48
-51
-51
-49
-51
-48
-46
-51
-47
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-46
-51
-55
-49
-50
-46
-50
-50
-50
-49
-49
-50
-49
-47
-50
-47
-51
-50
-47
-51
-51
-49
-49
-48
-46
-52
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-47
-51
-55
-49
-50
-46
-49
-50
-51
-48
-49
-50
-50
-47
-50
-47
-50
-49
-48
-51
-51
-49
-51
-49
-46
-51
-46
-49
-49
-47
-55
-48
-46
-49
-50
-49
-48
-46
-51
-55
-49
-50
-46
-49
-50
-51
-49
-49
-50
-49
-48
-49
-47
-51
-50
-47
-51
-51
-49
-50
-48
-46
-52
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-47
-51
-55
-49
-50
-46
-49
-49
-51
-49
-49
-51
-50
-47
-50
-47
-50
-50
-48
-51
-51
-49
-51
-48
-46
-51
-46
-49
-49
-47
-55
-48
-46
-49
-50
-49
-48
-46
-52
-55
-49
-50
-46
-49
-50
-50
-49
-49
-50
-49
-48
-50
-47
-51
-50
-47
-51
-51
-49
-50
-48
-46
-52
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-47
-51
-55
-49
-50
-46
-49
-50
-51
-48
-49
-50
-50
-48
-50
-47
-50
-50
-48
-51
-51
-49
-51
-49
-46
-51
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-49
-46
-51
-55
-49
-50
-46
-49
-50
-51
-49
-49
-50
-50
-48
-50
-47
-51
-50
-48
-51
-51
-49
-50
-48
-46
-52
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-47
-51
-55
-49
-50
-46
-49
-50
-51
-48
-49
-50
-50
-47
-50
-47
-50
-49
-48
-51
-51
-49
-51
-48
-46
-51
-46
-49
-49
-48
-55
-47
-46
-50
-50
-49
-49
-47
-51
-55
-49
-50
-46
-49
-50
-51
-49
-49
-50
-50
-48
-50
-47
-51
-50
-47
-51
-51
-49
-50
-48
-46
-52
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-47
-51
-55
-49
-50
-46
-49
-50
-51
-49
-49
-50
-50
-47
-50
-47
-50
-49
-48
-51
-51
-49
-51
-48
-46
-51
-46
-49
-49
-47
-55
-47
-46
-50
-50
-49
-48
-46
-51
-55
-50
-49
-46
-49
-50
-51
-49
-49
-50
-49
-48
-50
-47
-51
-50
-46
-51
-49
-49
-51
-46
-46
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-47
-51
-55
-49
-50
-46
-49
-50
-51
-48
-49
-50
-50
-47
-50
-47
-51
-49
-48
-51
-51
-49
-51
-48
-46
-52
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-46
-52
-55
-49
-49
-47
-49
-50
-51
-49
-49
-50
-50
-47
-50
-47
-51
-50
-47
-51
-51
-49
-50
-48
-46
-52
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-47
-51
-55
-50
-50
-47
-50
-50
-51
-48
-49
-50
-50
-47
-50
-47
-51
-49
-48
-51
-51
-49
-51
-49
-46
-51
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-49
-47
-52
-55
-49
-50
-47
-49
-50
-50
-49
-49
-50
-49
-47
-50
-47
-52
-50
-47
-51
-51
-49
-50
-48
-46
-52
-46
-49
-50
-47
-55
-48
-46
-50
-49
-49
-48
-47
-52
-55
-49
-50
-46
-50
-50
-51
-48
-49
-51
-50
-47
-50
-47
-51
-49
-47
-51
-51
-49
-50
-49
-46
-51
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-46
-52
-55
-50
-49
-47
-50
-50
-50
-48
-49
-50
-49
-47
-50
-47
-51
-50
-47
-51
-51
-49
-50
-48
-46
-51
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-46
-52
-55
-49
-50
-47
-50
-49
-51
-48
-49
-51
-50
-46
-50
-47
-51
-49
-48
-51
-51
-49
-51
-49
-46
-51
-46
-49
-50
-47
-55
-48
-46
-50
-50
-49
-48
-46
-52
-55
-50
-49
-47
-50
-50
-50
-48
-49
-50
-50
-47
-49
-47
-51
-50
-48
-51
-51
-49
-49
-48
-45
-51
-46
-49
-50
-47
-55
-48
-46
-50
-49
-49
-48
-47
-51
-55
-49
-50
-47
-50
-50
-51
-48
-49
-50
-49
-47
-50
-47
-51
-49
-48
-50
-51
-49
-51
-49
-46
-51
-46
-49
-50
-47
-55
-48
-46
-50
-50
-49
-48
-46
-52
-55
-50
-50
-47
-49
-50
-50
-48
-49
-50
-49
-47
-50
-47
-51
-50
-46
-51
-51
-49
-50
-48
-45
-51
-46
-49
-50
-47
-55
-48
-46
-50
-50
-49
-48
-47
-52
-55
-49
-50
-47
-50
-50
-50
-47
-49
-50
-50
-47
-50
-47
-51
-50
-48
-50
-51
-49
-51
-49
-46
-51
-46
-49
-50
-47
-55
-47
-46
-50
-50
-49
-48
-46
-52
-55
-49
-50
-47
-50
-50
-50
-48
-49
-50
-49
-47
-49
-47
-51
-50
-48
-51
-51
-49
-49
-48
-46
-51
-46
-49
-50
-47
-55
-48
-47
-50
-50
-49
-48
-47
-52
-55
-49
-50
-47
-50
-50
-50
-48
-49
-50
-50
-48
-50
-47
-51
-50
-48
-50
-51
-49
-51
-49
-46
-51
-46
-49
-50
-47
-55
-48
-46
-50
-50
-49
-48
-47
-51
-55
-49
-49
-47
-49
-50
-50
-48
-49
-50
-50
-47
-50
-47
-52
-50
-47
-51
-51
-49
-51
-48
-46
-51
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-46
-51
-55
-49
-50
-47
-50
-49
-50
-48
-49
-50
-50
-47
-50
-47
-51
-50
-48
-50
-51
-49
-51
-49
-46
-51
-46
-49
-50
-47
-55
-48
-46
-50
-50
-49
-48
-46
-52
-55
-49
-49
-47
-50
-50
-50
-48
-49
-50
-49
-47
-49
-47
-51
-50
-47
-51
-51
-49
-50
-49
-45
-51
-46
-49
-49
-47
-55
-48
-46
-50
-50
-49
-48
-47
-52
-55
-49
-50
-47
-50
-50
-51
-48
-49
-50
-50
-46
-50
-47
-51
-49
-48
-50
-51
-49
-51
-48
-45
-51
-46
-50
-50
-47
-55
-48
-46
-50
-50
-49
-48
-47
-52
-55
-49
-49
-47
-49
-50
-50
-48
-49
-50
-50
-47
-49
-47
-51
-50
-47
-51
-51
-49
-50
-48
-45
-51
-46
-49
-50
-47
-55
-48
-46
-50
-49
-49
-48
-47
-51
-55
-49
-50
-47
-50
-50
-50
-48
-49
-50
-50
-47
-50
-47
-51
-50
-48
-50
-51
-49
-51
-48
-46
-51
-46
-49
-50
-47
-55
-48
-46
-50
-50
-49
-48
-46
-52
-55
-49
-49
-47
-49
-50
-51
-48
-49
-50
-49
-47
-50
-47
-51
-50
-46
-51
-51
-49
-50
-48
-46
-51
-46
-49
-50
-47
-55
-48
-47
-50
-49
-49
-48
-47
-52
-55
-49
-50
-47
-50
-50
-50
-48
-49
-51
-50
-46
-49
-47
-51
-50
-48
-50
-51
-49
-51
-49
-45
-51
-46
-49
-50
-47
-55
-48
-46
-50
-50
-49
-48
-46
-52
-55
-49
-49
-47
-50
-50
-50
-48
-49
-50
-50
-47
-49
-47
-51
-50
-47
-51
-51
-49
-50
-48
-45
-51
-46
-49
-50
-47
-55
-48
-48
-50
-50
-49
-48
-47
-51
-55
-49
-50
-47
-50
-49
-50
-48
-49
-51
-50
-46
-50
-46
-51
-49
-48
-50
-51
-49
-51
-48
-45
-51
-46
-49
-50
-47
-55
-48
-47
-50
-49
-49
-48
-46
-52
-55
-49
-50
-47
-50
-50
-50
-48
-49
-50
-50
-47
-49
-47
-51
-50
-47
-51
-51
-49
-50
-49
-45
-51
-46
-49
-49
-47
-55
-48
-46
-50
-49
-49
-48
-46
-52
-55
-49
-50
-47
-50
-50
-50
-48
-49
-51
-50
-47
-49
-47
-51
-49
